fight_id,event_id,event_name,event_date_raw,event_date,fighter_a_id,fighter_a_name,fighter_b_id,fighter_b_name,outcome_type,winner_id,weight_class,is_title_fight,bout_order,is_main_event,referee,end_round,end_time,method_raw,method_category,method_subtype,source_url,scraped_at
63763-5,63763,UFC 220 - Miocic vs. Ngannou,2018-01-20T00:00:00+00:00,2018-01-20,151701,Abdul Razak Alhassan,47068,Sabah Homasi,win,151701,Welterweight,False,5,False,Steve Rita,1,3:47,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-220-Miocic-vs-Ngannou-63763,2026-08-19T06:35:50.708702+00:00
63763-4,63763,UFC 220 - Miocic vs. Ngannou,2018-01-20T00:00:00+00:00,2018-01-20,58097,Dustin Ortiz,25023,Alexandre Pantoja,win,58097,Flyweight,False,4,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-220-Miocic-vs-Ngannou-63763,2026-08-19T06:35:50.708702+00:00
63763-3,63763,UFC 220 - Miocic vs. Ngannou,2018-01-20T00:00:00+00:00,2018-01-20,71299,Julio Arce,136499,Dan Ige,win,71299,Featherweight,False,3,False,Kevin MacDonald,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-220-Miocic-vs-Ngannou-63763,2026-08-19T06:35:50.708702+00:00
63763-2,63763,UFC 220 - Miocic vs. Ngannou,2018-01-20T00:00:00+00:00,2018-01-20,129351,Enrique Barzola,34374,Matt Bessette,win,129351,Featherweight,False,2,False,Steve Rita,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-220-Miocic-vs-Ngannou-63763,2026-08-19T06:35:50.708702+00:00
63763-1,63763,UFC 220 - Miocic vs. Ngannou,2018-01-20T00:00:00+00:00,2018-01-20,76836,Islam Makhachev,5993,Gleison Tibau,win,76836,Lightweight,False,1,False,Dan Miragliotta,1,0:57,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-220-Miocic-vs-Ngannou-63763,2026-08-19T06:35:50.708702+00:00
63763-11,63763,UFC 220 - Miocic vs. Ngannou,2018-01-20T00:00:00+00:00,2018-01-20,39537,Stipe Miocic,152341,Francis Ngannou,win,39537,Heavyweight,True,11,True,Herb Dean,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-220-Miocic-vs-Ngannou-63763,2026-08-19T06:35:50.708702+00:00
63765-10,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,115991,Jessica-Rose Clark,99019,Paige VanZant,win,115991,Flyweight,False,10,False,Mario Yamasaki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-9,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,120691,Kamaru Usman,66143,Emil Meek,win,120691,Welterweight,False,9,False,Keith Peterson,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-8,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,22094,Darren Elkins,68788,Michael Johnson,win,22094,Featherweight,False,8,False,Dan Miragliotta,2,2:22,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-7,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,31766,James Krause,55954,Alex White,win,31766,Lightweight,False,7,False,Mario Yamasaki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-6,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,114125,Marco Polo Reyes,100247,Matt Frevola,win,114125,Lightweight,False,6,False,Dan Miragliotta,1,1:00,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-5,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,148377,Irene Aldana,186831,Talita Bernardo,win,148377,Bantamweight,False,5,False,Mario Yamasaki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-4,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,24067,Kyung Ho Kang,69513,Guido Cannetti,win,24067,Bantamweight,False,4,False,Marc Wasem,1,4:53,Submission (Triangle Choke),Submission,Triangle Choke,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-3,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,39575,Jessica Eye,48080,Kalindra Faria,win,39575,Flyweight,False,3,False,Dan Miragliotta,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-2,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,75565,J.J. Aldrich,123439,Danielle Taylor,win,75565,Strawweight,False,2,False,Keith Peterson,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-1,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,84910,Mads Burnell,66110,Mike Santiago,win,84910,150lb Catchweight,False,1,False,Marc Wasem,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
63765-11,63765,UFC Fight Night 124 - Stephens vs. Choi,2018-01-14T00:00:00+00:00,2018-01-14,12179,Jeremy Stephens,56689,Doo Ho Choi,win,12179,Featherweight,False,11,True,Keith Peterson,2,2:36,TKO (Punches and Elbows),TKO,Punches and Elbows,https://www.sherdog.com/events/UFC-Fight-Night-124-Stephens-vs-Choi-63765,2026-08-19T06:35:50.714675+00:00
61993-9,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,56035,Khabib Nurmagomedov,46259,Edson Barboza,win,56035,Lightweight,False,9,False,John McCarthy,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-8,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,45122,Dan Hooker,111545,Marc Diakiese,win,45122,Lightweight,False,8,False,Herb Dean,3,0:42,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-7,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,63410,Carla Esparza,93095,Cynthia Calvillo,win,63410,Strawweight,False,7,False,Chris Tognoni,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-6,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,69166,Neil Magny,6765,Carlos Condit,win,69166,Welterweight,False,6,False,John McCarthy,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-5,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,156397,Michal Oleksiejczuk,77674,Khalil Rountree,nc,,Light Heavyweight,False,5,False,Herb Dean,3,5:00,No Contest (Overturned by NSAC),No Contest,Overturned by NSAC,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-4,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,34236,Myles Jury,20171,Ricky Glenn,win,34236,Featherweight,False,4,False,John McCarthy,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-3,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,80421,Marvin Vettori,83462,Omari Akhmedov,draw,,Middleweight,False,3,False,Chris Tognoni,3,5:00,Draw (Majority),Draw,Majority,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-2,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,69341,Matheus Nicolau,64792,Louis Smolka,win,69341,Flyweight,False,2,False,John McCarthy,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-1,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,49213,Tim Elliott,151745,Mark De La Rosa,win,49213,Bantamweight,False,1,False,Chris Tognoni,2,1:41,Submission (Anaconda Choke),Submission,Anaconda Choke,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
61993-10,61993,UFC 219 - Cyborg vs. Holm,2017-12-30T00:00:00+00:00,2017-12-30,14477,Cristiane Justino,75125,Holly Holm,win,14477,Featherweight,True,10,True,Herb Dean,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-219-Cyborg-vs-Holm-61993,2026-08-19T06:35:50.720613+00:00
62621-10,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,85885,Josh Emmett,32051,Ricardo Lamas,win,85885,149lb Catchweight,False,10,False,Jerin Valel,1,4:33,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-9,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,64593,Santiago Ponzinibbio,176179,Mike Perry,win,64593,Welterweight,False,9,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-8,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,4655,Glover Teixeira,59197,Misha Cirkunov,win,4655,Light Heavyweight,False,8,False,Dan Miragliotta,1,2:45,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-7,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,25821,Jan Blachowicz,78628,Jared Cannonier,win,25821,Light Heavyweight,False,7,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-6,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,77743,Julian Marquez,128141,Darren Stewart,win,77743,Middleweight,False,6,False,Jerin Valel,2,2:42,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-5,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,69681,Chad Laprise,59466,Galore Bofando,win,69681,Welterweight,False,5,False,Yves Lavigne,1,4:10,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-4,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,26261,Nordine Taleb,64677,Danny Roberts,win,26261,Welterweight,False,4,False,Jerin Valel,1,0:59,KO (Head Kick and Punch),KO,Head Kick and Punch,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-3,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,37402,John Makdessi,17129,Abel Trujillo,win,37402,Lightweight,False,3,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-2,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,89875,Alessio Di Chirico,103153,Oluwale Bamgbose,win,89875,Middleweight,False,2,False,Herb Dean,2,2:14,KO (Knee),KO,Knee,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-1,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,6749,Jordan Mein,15009,Erick Silva,win,6749,Welterweight,False,1,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62621-11,62621,UFC on Fox 26 - Lawler vs. dos Anjos,2017-12-16T00:00:00+00:00,2017-12-16,11675,Rafael dos Anjos,2245,Robbie Lawler,win,11675,Welterweight,False,11,True,Herb Dean,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-26-Lawler-vs-dos-Anjos-62621,2026-08-19T06:35:50.726095+00:00
62623-12,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,25733,Gabriel Benitez,44957,Jason Knight,win,25733,Featherweight,False,12,False,Mark Smith,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-11,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,30936,Marlon Moraes,66313,Aljamain Sterling,win,30936,Bantamweight,False,11,False,Michael Bell,1,1:07,KO (Knee),KO,Knee,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-10,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,78210,Scott Holtzman,47899,Darrell Horcher,win,78210,Lightweight,False,10,False,Mike Beltran,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-9,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,93407,Eryk Anders,131219,Markus Perez,win,93407,Middleweight,False,9,False,Mark Smith,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-8,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,122711,Benito Lopez,161099,Albert Morales,win,122711,Bantamweight,False,8,False,Michael Bell,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-7,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,22071,Alexis Davis,67007,Liz Carmouche,win,22071,Flyweight,False,7,False,Frank Trigg,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-6,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,67967,Andre Soukhamthath,74975,Luke Sanders,win,67967,Bantamweight,False,6,False,Josh Rosenthal,2,1:06,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-5,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,12443,Alex Perez,198787,Carls John de Tomas,win,12443,Bantamweight,False,5,False,Mark Lawley,2,1:54,Submission (Anaconda Choke),Submission,Anaconda Choke,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-4,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,55410,Frankie Saenz,157355,Merab Dvalishvili,win,55410,Bantamweight,False,4,False,Frank Trigg,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-3,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,13428,Alejandro Perez,16129,Iuri Alcantara,win,13428,Bantamweight,False,3,False,Josh Rosenthal,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-2,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,101995,Davi Ramos,36924,Chris Gruetzemacher,win,101995,Lightweight,False,2,False,Mark Lawley,3,0:50,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-1,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,111237,Trevin Giles,19530,Antonio Braga Neto,win,111237,Middleweight,False,1,False,Frank Trigg,3,2:27,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
62623-13,62623,UFC Fight Night 123 - Swanson vs. Ortega,2017-12-09T00:00:00+00:00,2017-12-09,65310,Brian Ortega,11002,Cub Swanson,win,65310,Featherweight,False,13,True,Mike Beltran,2,3:22,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-Fight-Night-123-Swanson-vs-Ortega-62623,2026-08-19T06:35:50.732116+00:00
61991-12,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,152341,Francis Ngannou,461,Alistair Overeem,win,152341,Heavyweight,False,12,False,Dan Miragliotta,1,1:42,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-11,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,125297,Henry Cejudo,50987,Sergio Pettis,win,125297,Flyweight,False,11,False,Keith Peterson,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-10,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,9265,Eddie Alvarez,46648,Justin Gaethje,win,9265,Lightweight,False,10,False,Herb Dean,3,3:59,KO (Knee),KO,Knee,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-9,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,85096,Tecia Pennington,23091,Michelle Waterson-Gomez,win,85096,Strawweight,False,9,False,Keith Peterson,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-8,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,68205,Paul Felder,30300,Charles Oliveira,win,68205,Lightweight,False,8,False,Dan Miragliotta,2,4:06,TKO (Elbows),TKO,Elbows,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-7,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,27738,Yancy Medeiros,110143,Alex Oliveira,win,27738,Welterweight,False,7,False,Bobby Wombacher,3,2:02,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-6,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,163937,David Teymur,84568,Drakkar Klose,win,163937,Lightweight,False,6,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-5,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,42432,Felice Herrig,91121,Cortney Casey,win,42432,Strawweight,False,5,False,Bobby Wombacher,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-4,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,138223,Amanda Bobby Brundage,21720,Angela Magana,win,138223,Strawweight,False,4,False,Keith Peterson,2,4:34,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-3,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,151701,Abdul Razak Alhassan,47068,Sabah Homasi,win,151701,Welterweight,False,3,False,Herb Dean,1,4:21,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-2,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,145941,Dominick Reyes,59375,Jeremy Kimball,win,145941,Light Heavyweight,False,2,False,Bobby Wombacher,1,3:39,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-1,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,63873,Justin Willis,157353,Allen Crowder,win,63873,Heavyweight,False,1,False,Dan Miragliotta,1,2:33,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61991-13,61991,UFC 218 - Holloway vs. Aldo 2,2017-12-02T00:00:00+00:00,2017-12-02,38671,Max Holloway,11506,Jose Aldo,win,38671,Featherweight,True,13,True,Herb Dean,3,4:51,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-218-Holloway-vs-Aldo-2-61991,2026-08-19T06:35:50.739038+00:00
61987-10,61987,UFC - The Ultimate Fighter 26 Finale,2017-12-01T00:00:00+00:00,2017-12-01,135099,Sean O'Malley,106755,Terrion Ware,win,135099,Bantamweight,False,10,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-The-Ultimate-Fighter-26-Finale-61987,2026-08-19T06:35:50.756684+00:00
61987-9,61987,UFC - The Ultimate Fighter 26 Finale,2017-12-01T00:00:00+00:00,2017-12-01,66725,Lauren Murphy,41484,Barb Honchak,win,66725,Flyweight,False,9,False,John McCarthy,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-The-Ultimate-Fighter-26-Finale-61987,2026-08-19T06:35:50.756684+00:00
